date,P,D
1988-06-16,4.0,0.0
1988-06-17,3.875,0.0
1988-06-20,3.875,0.0
1988-06-21,3.875,0.0
1988-06-22,3.875,0.0
1988-06-23,3.8125,0.0
1988-06-24,3.75,0.0
1988-06-27,3.75,0.0
1988-06-28,3.875,0.0
1988-06-29,3.875,0.0
1988-06-30,3.875,0.0
1988-07-01,3.8125,0.0
1988-07-05,3.75,0.0
1988-07-06,3.875,0.0
1988-07-07,3.875,0.0
1988-07-08,3.875,0.0
1988-07-11,4.125,0.0
1988-07-12,4.0,0.0
1988-07-13,4.0,0.0
1988-07-14,4.125,0.0
1988-07-15,4.125,0.0
1988-07-18,4.0625,0.0
1988-07-19,4.125,0.0
1988-07-20,4.125,0.0
1988-07-21,4.0,0.0
1988-07-22,4.0,0.0
1988-07-25,4.25,0.0
1988-07-26,4.25,0.0
1988-07-27,4.125,0.0
1988-07-28,4.0,0.0
1988-07-29,4.0,0.0
1988-08-01,4.125,0.0
1988-08-02,4.0,0.0
1988-08-03,4.0,0.0
1988-08-04,4.0,0.0
1988-08-05,4.0,0.0
1988-08-08,4.0,0.0
1988-08-09,4.0,0.0
1988-08-10,3.625,0.0
1988-08-11,3.75,0.0
1988-08-12,3.75,0.0
1988-08-15,3.75,0.0
1988-08-16,3.75,0.0
1988-08-17,4.0,0.0
1988-08-18,3.875,0.0
1988-08-19,3.75,0.0
1988-08-22,3.875,0.0
1988-08-23,3.9375,0.0
1988-08-24,3.875,0.0
1988-08-25,3.875,0.0
1988-08-26,3.75,0.0
1988-08-29,3.75,0.0
1988-08-30,3.75,0.0
1988-08-31,3.75,0.0
1988-09-01,3.75,0.0
1988-09-02,3.625,0.0
1988-09-06,3.625,0.0
1988-09-07,3.875,0.0
1988-09-08,3.875,0.0
1988-09-09,4.0,0.0
1988-09-12,4.125,0.0
1988-09-13,4.0,0.0
1988-09-14,4.0,0.0
1988-09-15,4.0,0.0
1988-09-16,4.25,0.0
1988-09-19,4.25,0.0
1988-09-20,4.375,0.0
1988-09-21,4.25,0.0
1988-09-22,4.25,0.0
1988-09-23,4.25,0.0
1988-09-26,4.125,0.0
1988-09-27,4.125,0.0
1988-09-28,4.125,0.0
1988-09-29,4.1875,0.0
1988-09-30,4.0,0.0
1988-10-03,4.0,0.0
1988-10-04,3.875,0.0
1988-10-05,3.875,0.0
1988-10-06,3.875,0.0
1988-10-07,3.875,0.0
1988-10-10,3.875,0.0
1988-10-11,3.875,0.0
1988-10-12,3.875,0.0
1988-10-13,3.875,0.0
1988-10-14,4.0,0.0
1988-10-17,4.0,0.0
1988-10-18,4.5,0.0
1988-10-19,4.25,0.0
1988-10-20,4.125,0.0
1988-10-21,4.125,0.0
1988-10-24,4.25,0.0
1988-10-25,4.25,0.0
1988-10-26,4.125,0.0
1988-10-27,4.125,0.0
1988-10-28,4.125,0.0
1988-10-31,4.0,0.0
1988-11-01,4.125,0.0
1988-11-02,4.125,0.0
1988-11-03,4.125,0.0
1988-11-04,4.125,0.0
1988-11-07,4.25,0.0
1988-11-08,4.125,0.0
1988-11-09,4.125,0.0
1988-11-10,4.25,0.0
1988-11-11,4.125,0.0
1988-11-14,4.25,0.0
1988-11-15,4.125,0.0
1988-11-16,4.25,0.0
1988-11-17,4.0,0.0
1988-11-18,4.125,0.0
1988-11-21,3.875,0.0
1988-11-22,4.125,0.0
1988-11-23,3.875,0.0
1988-11-25,3.875,0.0
1988-11-28,4.0,0.0
1988-11-29,3.875,0.0
1988-11-30,3.875,0.0
1988-12-01,3.875,0.0
1988-12-02,4.125,0.0
1988-12-05,4.0,0.0
1988-12-06,4.0,0.0
1988-12-07,4.0,0.0
1988-12-08,4.0,0.0
1988-12-09,4.0,0.0
1988-12-12,4.125,0.0
1988-12-13,4.0,0.0
1988-12-14,4.0,0.0
1988-12-15,4.125,0.0
1988-12-16,4.125,0.0
1988-12-19,4.25,0.0
1988-12-20,4.125,0.0
1988-12-21,4.125,0.0
1988-12-22,4.0,0.0
1988-12-23,4.0,0.0
1988-12-27,3.875,0.0
1988-12-28,4.125,0.0
1988-12-29,4.375,0.0
1988-12-30,4.5,0.0
1989-01-03,4.25,0.0
1989-01-04,4.25,0.0
1989-01-05,4.25,0.0
1989-01-06,4.25,0.0
1989-01-09,4.25,0.0
1989-01-10,4.25,0.0
1989-01-11,4.5,0.0
1989-01-12,4.375,0.0
1989-01-13,4.5,0.0
1989-01-16,4.5,0.0
1989-01-17,4.5,0.0
1989-01-18,4.375,0.0
1989-01-19,4.5,0.0
1989-01-20,4.5,0.0
1989-01-23,4.5,0.0
1989-01-24,4.5,0.0
1989-01-25,4.75,0.0
1989-01-26,5.0625,0.0
1989-01-27,5.375,0.0
1989-01-30,5.25,0.0
1989-01-31,5.125,0.0
1989-02-01,5.0,0.0
1989-02-02,5.125,0.0
1989-02-03,5.5,0.0
1989-02-06,5.75,0.0
1989-02-07,6.0625,0.0
1989-02-08,5.875,0.0
1989-02-09,5.75,0.0
1989-02-10,5.75,0.0
1989-02-13,5.875,0.0
1989-02-14,5.75,0.0
1989-02-15,5.9375,0.0
1989-02-16,6.0,0.0
1989-02-17,6.5,0.0
1989-02-21,6.5,0.0
1989-02-22,6.375,0.0
1989-02-23,6.25,0.0
1989-02-24,6.5,0.0
1989-02-27,6.25,0.0
1989-02-28,6.375,0.0
1989-03-01,6.5,0.0
1989-03-02,6.875,0.0
1989-03-03,7.5,0.0
1989-03-06,7.375,0.0
1989-03-07,7.0,0.0
1989-03-08,7.625,0.0
1989-03-09,7.5,0.0
1989-03-10,7.4375,0.0
1989-03-13,7.125,0.0
1989-03-14,7.0,0.0
1989-03-15,7.125,0.0
1989-03-16,7.0,0.0
1989-03-17,6.625,0.0
1989-03-20,6.25,0.0
1989-03-21,6.5,0.0
1989-03-22,7.0,0.0
1989-03-23,6.75,0.0
1989-03-27,6.9375,0.0
1989-03-28,6.875,0.0
1989-03-29,7.0,0.0
1989-03-30,7.0,0.0
1989-03-31,7.125,0.0
1989-04-03,7.0,0.0
1989-04-04,7.0,0.0
1989-04-05,7.0,0.0
1989-04-06,6.875,0.0
1989-04-07,6.9375,0.0
1989-04-10,7.0,0.0
1989-04-11,7.0,0.0
1989-04-12,7.125,0.0
1989-04-13,7.0,0.0
1989-04-14,7.125,0.0
1989-04-17,7.125,0.0
1989-04-18,7.0,0.0
1989-04-19,7.0625,0.0
1989-04-20,7.0,0.0
1989-04-21,7.125,0.0
1989-04-24,7.0,0.0
1989-04-25,7.0,0.0
1989-04-26,7.1875,0.0
1989-04-27,7.375,0.0
1989-04-28,7.875,0.0
1989-05-01,8.375,0.0
1989-05-02,7.75,0.0
1989-05-03,7.875,0.0
1989-05-04,7.875,0.0
1989-05-05,8.5,0.0
1989-05-08,8.625,0.0
1989-05-09,9.0,0.0
1989-05-10,9.25,0.0
1989-05-11,8.75,0.0
1989-05-12,8.875,0.0
1989-05-15,9.125,0.0
1989-05-16,9.0,0.0
1989-05-17,8.75,0.0
1989-05-18,8.875,0.0
1989-05-19,8.75,0.0
1989-05-22,9.0,0.0
1989-05-23,9.0,0.0
1989-05-24,9.0,0.0
1989-05-25,8.875,0.0
1989-05-26,9.0,0.0
1989-05-30,9.0,0.0
1989-05-31,9.0,0.0
1989-06-01,8.625,0.0
1989-06-02,8.75,0.0
1989-06-05,8.875,0.0
1989-06-06,8.625,0.0
1989-06-07,8.625,0.0
1989-06-08,8.875,0.0
1989-06-09,9.0,0.0
1989-06-12,9.0,0.0
1989-06-13,8.875,0.0
1989-06-14,9.125,0.0
1989-06-15,8.75,0.0
1989-06-16,8.875,0.0
1989-06-19,9.25,0.0
1989-06-20,9.125,0.0
1989-06-21,9.125,0.0
1989-06-22,9.125,0.0
1989-06-23,8.875,0.0
1989-06-26,8.75,0.0
1989-06-27,8.875,0.0
1989-06-28,8.75,0.0
1989-06-29,8.75,0.0
1989-06-30,8.75,0.0
1989-07-03,8.875,0.0
1989-07-05,9.125,0.0
1989-07-06,9.875,0.0
1989-07-07,10.5,0.0
1989-07-10,10.375,0.0
1989-07-11,10.25,0.0
1989-07-12,10.125,0.0
1989-07-13,10.375,0.0
1989-07-14,11.0,0.0
1989-07-17,10.5,0.0
1989-07-18,10.375,0.0
1989-07-19,10.875,0.0
1989-07-20,11.0,0.0
1989-07-21,10.875,0.0
1989-07-24,10.5,0.0
1989-07-25,10.5,0.0
1989-07-26,10.625,0.0
1989-07-27,10.375,0.0
1989-07-28,10.5,0.0
1989-07-31,10.25,0.0
1989-08-01,10.125,0.0
1989-08-02,9.75,0.0
1989-08-03,11.125,0.0
1989-08-04,11.0,0.0
1989-08-07,11.0,0.0
1989-08-08,11.375,0.0
1989-08-09,12.0,0.0
1989-08-10,12.0,0.0
1989-08-11,12.0,0.0
1989-08-14,11.625,0.0
1989-08-15,11.5,0.0
1989-08-16,11.375,0.0
1989-08-17,11.5,0.0
1989-08-18,11.5,0.0
1989-08-21,11.25,0.0
1989-08-22,11.25,0.0
1989-08-23,11.375,0.0
1989-08-24,12.25,0.0
1989-08-25,12.375,0.0
1989-08-28,12.5,0.0
1989-08-29,12.125,0.0
1989-08-30,11.25,0.0
1989-08-31,11.625,0.0
1989-09-01,12.0,0.0
1989-09-05,12.0,0.0
1989-09-06,11.875,0.0
1989-09-07,11.625,0.0
1989-09-08,11.375,0.0
1989-09-11,11.375,0.0
1989-09-12,11.375,0.0
1989-09-13,11.375,0.0
1989-09-14,11.125,0.0
1989-09-15,10.875,0.0
1989-09-18,11.125,0.0
1989-09-19,11.125,0.0
1989-09-20,11.0,0.0
1989-09-21,11.75,0.0
1989-09-22,11.875,0.0
1989-09-25,11.875,0.0
1989-09-26,11.75,0.0
1989-09-27,11.375,0.0
1989-09-28,11.5,0.0
1989-09-29,11.75,0.0
1989-10-02,12.0,0.0
1989-10-03,12.375,0.0
1989-10-04,12.25,0.0
1989-10-05,11.875,0.0
1989-10-06,12.625,0.0
1989-10-09,12.5,0.0
1989-10-10,12.375,0.0
1989-10-11,12.0,0.0
1989-10-12,11.75,0.0
1989-10-13,11.125,0.0
1989-10-16,11.125,0.0
1989-10-17,11.125,0.0
1989-10-18,10.875,0.0
1989-10-19,11.0,0.0
1989-10-20,11.375,0.0
1989-10-23,11.25,0.0
1989-10-24,10.875,0.0
1989-10-25,10.75,0.0
1989-10-26,10.625,0.0
1989-10-27,10.625,0.0
1989-10-30,10.5,0.0
1989-10-31,10.5,0.0
1989-11-01,10.875,0.0
1989-11-02,11.125,0.0
1989-11-03,11.0,0.0
1989-11-06,10.75,0.0
1989-11-07,10.875,0.0
1989-11-08,11.375,0.0
1989-11-09,11.5,0.0
1989-11-10,11.625,0.0
1989-11-13,11.375,0.0
1989-11-14,11.5,0.0
1989-11-15,11.75,0.0
1989-11-16,11.75,0.0
1989-11-17,11.875,0.0
1989-11-20,11.875,0.0
1989-11-21,11.75,0.0
1989-11-22,11.75,0.0
1989-11-24,11.875,0.0
1989-11-27,11.875,0.0
1989-11-28,12.0,0.0
1989-11-29,12.0,0.0
1989-11-30,12.125,0.0
1989-12-01,12.375,0.0
1989-12-04,12.25,0.0
1989-12-05,12.25,0.0
1989-12-06,12.125,0.0
1989-12-07,11.875,0.0
1989-12-08,11.75,0.0
1989-12-11,11.625,0.0
1989-12-12,11.75,0.0
1989-12-13,11.75,0.0
1989-12-14,11.5,0.0
1989-12-15,11.5,0.0
1989-12-18,10.5,0.0
1989-12-19,10.875,0.0
1989-12-20,10.75,0.0
1989-12-21,10.625,0.0
1989-12-22,11.0,0.0
1989-12-26,11.125,0.0
1989-12-27,11.75,0.0
1989-12-28,11.5,0.0
1989-12-29,12.125,0.0
1990-01-02,12.25,0.0
1990-01-03,12.0,0.0
1990-01-04,11.875,0.0
1990-01-05,11.375,0.0
1990-01-08,11.125,0.0
1990-01-09,10.875,0.0
1990-01-10,11.0,0.0
1990-01-11,10.75,0.0
1990-01-12,10.375,0.0
1990-01-15,10.625,0.0
1990-01-16,10.75,0.0
1990-01-17,10.75,0.0
1990-01-18,10.5,0.0
1990-01-19,10.5,0.0
1990-01-22,10.0,0.0
1990-01-23,9.5,0.0
1990-01-24,9.75,0.0
1990-01-25,9.875,0.0
1990-01-26,9.25,0.0
1990-01-29,8.625,0.0
1990-01-30,8.125,0.0
1990-01-31,9.25,0.0
1990-02-01,9.0,0.0
1990-02-02,9.25,0.0
1990-02-05,9.75,0.0
1990-02-06,10.0,0.0
1990-02-07,9.875,0.0
1990-02-08,9.625,0.0
1990-02-09,9.875,0.0
1990-02-12,10.0,0.0
1990-02-13,10.125,0.0
1990-02-14,10.0,0.0
1990-02-15,10.125,0.0
1990-02-16,10.125,0.0
1990-02-20,10.0,0.0
1990-02-21,10.0,0.0
1990-02-22,10.5,0.0
1990-02-23,10.5,0.0
1990-02-26,10.375,0.0
1990-02-27,9.75,0.0
1990-02-28,9.375,0.0
1990-03-01,9.125,0.0
1990-03-02,9.25,0.0
1990-03-05,9.25,0.0
1990-03-06,9.125,0.0
1990-03-07,9.75,0.0
1990-03-08,10.0,0.0
1990-03-09,10.0,0.0
1990-03-12,9.875,0.0
1990-03-13,9.875,0.0
1990-03-14,9.625,0.0
1990-03-15,9.375,0.0
1990-03-16,9.75,0.0
1990-03-19,9.5,0.0
1990-03-20,9.375,0.0
1990-03-21,9.5,0.0
1990-03-22,9.125,0.0
1990-03-23,9.5,0.0
1990-03-26,9.375,0.0
1990-03-27,9.875,0.0
1990-03-28,9.625,0.0
1990-03-29,9.75,0.0
1990-03-30,9.75,0.0
1990-04-02,9.875,0.0
1990-04-03,10.0,0.0
1990-04-04,10.0,0.0
1990-04-05,10.25,0.0
1990-04-06,10.375,0.0
1990-04-09,10.125,0.0
1990-04-10,9.875,0.0
1990-04-11,10.125,0.0
1990-04-12,10.5,0.0
1990-04-16,10.375,0.0
1990-04-17,10.375,0.0
1990-04-18,10.25,0.0
1990-04-19,10.25,0.0
1990-04-20,10.125,0.0
1990-04-23,10.0,0.0
1990-04-24,9.875,0.0
1990-04-25,10.125,0.0
1990-04-26,10.25,0.0
1990-04-27,10.0,0.0
1990-04-30,10.75,0.0
1990-05-01,11.25,0.0
1990-05-02,11.75,0.0
1990-05-03,11.5,0.0
1990-05-04,12.0,0.0
1990-05-07,12.75,0.0
1990-05-08,13.125,0.0
1990-05-09,12.875,0.0
1990-05-10,12.75,0.0
1990-05-11,12.875,0.0
1990-05-14,13.125,0.0
1990-05-15,13.125,0.0
1990-05-16,13.375,0.0
1990-05-17,13.5,0.0
1990-05-18,13.375,0.0
1990-05-21,13.75,0.0
1990-05-22,14.375,0.0
1990-05-23,14.625,0.0
1990-05-24,14.875,0.0
1990-05-25,14.625,0.0
1990-05-29,14.875,0.0
1990-05-30,15.0,0.0
1990-05-31,15.125,0.0
1990-06-01,15.0,0.0
1990-06-04,15.25,0.0
1990-06-05,15.875,0.0
1990-06-06,15.375,0.0
1990-06-07,14.875,0.0
1990-06-08,14.125,0.0
1990-06-11,14.125,0.0
1990-06-12,14.75,0.0
1990-06-13,15.5,0.0
1990-06-14,15.375,0.0
1990-06-15,15.25,0.0
1990-06-18,14.875,0.0
1990-06-19,15.5,0.0
1990-06-20,15.75,0.0
1990-06-21,15.875,0.0
1990-06-22,16.375,0.0
1990-06-25,17.0,0.0
1990-06-26,16.625,0.0
1990-06-27,16.25,0.0
1990-06-28,16.75,0.0
1990-06-29,17.25,0.0
1990-07-02,17.125,0.0
1990-07-03,17.5,0.0
1990-07-05,17.5,0.0
1990-07-06,17.5,0.0
1990-07-09,17.125,0.0
1990-07-10,16.625,0.0
1990-07-11,17.5,0.0
1990-07-12,18.875,0.0
1990-07-13,19.25,0.0
1990-07-16,19.375,0.0
1990-07-17,18.75,0.0
1990-07-18,18.25,0.0
1990-07-19,17.25,0.0
1990-07-20,17.5,0.0
1990-07-23,16.875,0.0
1990-07-24,18.375,0.0
1990-07-25,18.875,0.0
1990-07-26,18.875,0.0
1990-07-27,18.5,0.0
1990-07-30,18.875,0.0
1990-07-31,19.0,0.0
1990-08-01,18.375,0.0
1990-08-02,17.75,0.0
1990-08-03,16.375,0.0
1990-08-06,16.0,0.0
1990-08-07,17.375,0.0
1990-08-08,16.625,0.0
1990-08-09,17.75,0.0
1990-08-10,17.5,0.0
1990-08-13,18.5,0.0
1990-08-14,17.5,0.0
1990-08-15,17.75,0.0
1990-08-16,17.625,0.0
1990-08-17,17.75,0.0
1990-08-20,16.875,0.0
1990-08-21,16.125,0.0
1990-08-22,16.25,0.0
1990-08-23,15.0,0.0
1990-08-24,16.0,0.0
1990-08-27,17.125,0.030000000000000027
1990-08-28,17.375,0.0
1990-08-29,17.125,0.0
1990-08-30,17.0,0.0
1990-08-31,17.125,0.0
1990-09-04,17.125,0.0
1990-09-05,17.625,0.0
1990-09-06,16.5,0.0
1990-09-07,16.875,0.0
1990-09-10,18.25,0.0
1990-09-11,17.875,0.0
1990-09-12,18.0,0.0
1990-09-13,17.5,0.0
1990-09-14,18.375,0.0
1990-09-17,18.25,0.0
1990-09-18,18.625,0.0
1990-09-19,18.5,0.0
1990-09-20,18.125,0.0
1990-09-21,18.0,0.0
1990-09-24,17.75,0.0
1990-09-25,18.5,0.0
1990-09-26,17.5,0.0
1990-09-27,15.875,0.0
1990-09-28,16.125,0.0
1990-10-01,17.125,0.0
1990-10-02,17.0,0.0
1990-10-03,17.0,0.0
1990-10-04,16.375,0.0
1990-10-05,15.5,0.0
1990-10-08,15.125,0.0
1990-10-09,15.125,0.0
1990-10-10,14.875,0.0
1990-10-11,14.125,0.0
1990-10-12,14.0,0.0
1990-10-15,15.25,0.0
1990-10-16,14.625,0.0
1990-10-17,15.0,0.0
1990-10-18,16.25,0.0
1990-10-19,16.125,0.0
1990-10-22,17.125,0.0
1990-10-23,17.25,0.0
1990-10-24,17.5,0.0
1990-10-25,16.875,0.0
1990-10-26,16.875,0.0
1990-10-29,15.875,0.0
1990-10-30,17.0,0.0
1990-10-31,17.625,0.0
1990-11-01,18.0,0.0
1990-11-02,18.0,0.0
1990-11-05,18.25,0.0
1990-11-06,17.375,0.0
1990-11-07,17.25,0.0
1990-11-08,17.25,0.0
1990-11-09,17.25,0.0
1990-11-12,19.0,0.0
1990-11-13,19.125,0.0
1990-11-14,19.125,0.0
1990-11-15,19.75,0.0
1990-11-16,19.0,0.0
1990-11-19,19.375,0.0
1990-11-20,18.75,0.0
1990-11-21,19.0,0.0
1990-11-23,18.625,0.0
1990-11-26,18.875,0.0
1990-11-27,20.125,0.0
1990-11-28,20.0,0.0
1990-11-29,20.125,0.0
1990-11-30,20.25,0.0
1990-12-03,20.0,0.0
1990-12-04,21.375,0.0
1990-12-05,22.5,0.0
1990-12-06,22.25,0.0
1990-12-07,22.25,0.0
1990-12-10,21.625,0.0
1990-12-11,21.25,0.0
1990-12-12,21.75,0.0
1990-12-13,21.75,0.0
1990-12-14,21.875,0.0
1990-12-17,21.75,0.0
1990-12-18,22.25,0.0
1990-12-19,22.875,0.0
1990-12-20,22.875,0.0
1990-12-21,22.875,0.0
1990-12-24,22.75,0.0
1990-12-26,22.875,0.0
1990-12-27,23.125,0.0
1990-12-28,23.0,0.0
1990-12-31,23.25,0.0
1991-01-02,22.875,0.0
1991-01-03,21.375,0.0
1991-01-04,21.25,0.0
1991-01-07,20.375,0.0
1991-01-08,21.25,0.0
1991-01-09,20.625,0.0
1991-01-10,21.125,0.0
1991-01-11,21.375,0.0
1991-01-14,21.75,0.0
1991-01-15,22.375,0.0
1991-01-16,23.0,0.0
1991-01-17,23.625,0.0
1991-01-18,24.125,0.0
1991-01-21,24.5,0.0
1991-01-22,24.625,0.0
1991-01-23,25.0,0.0
1991-01-24,25.375,0.0
1991-01-25,25.5,0.0
1991-01-28,26.75,0.0
1991-01-29,28.0,0.0
1991-01-30,28.75,0.0
1991-01-31,27.5,0.0
1991-02-01,28.75,0.0
1991-02-04,29.5,0.0
1991-02-05,29.375,0.0
1991-02-06,29.375,0.0
1991-02-07,27.5,0.0
1991-02-08,27.375,0.0
1991-02-11,29.0,0.0
1991-02-12,33.0,0.0
1991-02-13,32.875,0.0
1991-02-14,33.125,0.0
1991-02-15,32.5,0.0
1991-02-19,31.75,0.0
1991-02-20,30.375,0.0
1991-02-21,30.25,0.0
1991-02-22,31.375,0.0
1991-02-25,32.5,0.0
1991-02-26,31.0,0.0
1991-02-27,31.75,0.0
1991-02-28,30.125,0.0
1991-03-01,30.0,0.0
1991-03-04,30.875,0.0
1991-03-05,32.125,0.0
1991-03-06,32.625,0.0
1991-03-07,31.625,0.0
1991-03-08,31.25,0.0
1991-03-11,30.125,0.0
1991-03-12,31.0,0.0
1991-03-13,32.625,0.0
1991-03-14,32.75,0.0
1991-03-15,32.625,0.0
1991-03-18,34.875,0.0
1991-03-19,36.125,0.0
1991-03-20,38.25,0.0
1991-03-21,37.75,0.0
1991-03-22,38.75,0.0
1991-03-25,38.5,0.0
1991-03-26,41.125,0.0
1991-03-27,41.5,0.0
1991-03-28,39.25,0.0
1991-04-01,38.75,0.0
1991-04-02,41.75,0.0
1991-04-03,42.125,0.0
1991-04-04,40.375,0.0
1991-04-05,40.875,0.0
1991-04-08,40.625,0.0
1991-04-09,39.625,0.0
1991-04-10,39.875,0.0
1991-04-11,40.875,0.0
1991-04-12,41.875,0.0
1991-04-15,42.75,0.0
1991-04-16,44.75,0.0
1991-04-17,44.25,0.0
1991-04-18,44.125,0.0
1991-04-19,42.75,0.0
1991-04-22,41.625,0.0
1991-04-23,39.875,0.0
1991-04-24,39.75,0.0
1991-04-25,38.75,0.0
1991-04-26,41.0,0.0
1991-04-29,40.125,0.0
1991-04-30,39.375,0.0
1991-05-01,40.5,0.0
1991-05-02,41.5,0.0
1991-05-03,41.625,0.0
1991-05-06,43.875,0.0
1991-05-07,45.75,0.0
1991-05-08,45.0,0.0
1991-05-09,44.75,0.0
1991-05-10,44.0,0.0
1991-05-13,42.75,0.0
1991-05-14,42.75,0.0
1991-05-15,42.5,0.0
1991-05-16,43.0,0.0
1991-05-17,44.125,0.0
1991-05-20,45.625,0.0
1991-05-21,47.625,0.0
1991-05-22,48.125,0.0
1991-05-23,49.25,0.0
1991-05-24,48.125,0.029993249999999923
1991-05-28,47.875,0.0
1991-05-29,47.375,0.0
1991-05-30,49.25,0.0
1991-05-31,49.0,0.0
1991-06-03,48.75,0.0
1991-06-04,48.25,0.0
1991-06-05,45.375,0.0
1991-06-06,44.625,0.0
1991-06-07,44.0,0.0
1991-06-10,44.125,0.0
1991-06-11,45.0,0.0
1991-06-12,44.875,0.0
1991-06-13,47.25,0.0
1991-06-14,47.5,0.0
1991-06-17,47.875,0.0
1991-06-18,47.5,0.0
1991-06-19,47.25,0.0
1991-06-20,47.75,0.0
1991-06-21,48.0,0.0
1991-06-24,45.5,0.0
1991-06-25,44.625,0.0
1991-06-26,46.0,0.0
1991-06-27,45.75,0.0
1991-06-28,44.875,0.0
1991-07-01,47.625,0.0
1991-07-02,47.625,0.0
1991-07-03,46.875,0.0
1991-07-05,46.125,0.0
1991-07-08,47.0,0.0
1991-07-09,48.5,0.0
1991-07-10,49.25,0.0
1991-07-11,49.875,0.0
1991-07-12,52.5,0.0
1991-07-15,54.0,0.0
1991-07-16,53.0,0.0
1991-07-17,51.5,0.0
1991-07-18,53.625,0.0
1991-07-19,54.25,0.0
1991-07-22,53.25,0.0
1991-07-23,51.625,0.0
1991-07-24,50.625,0.0
1991-07-25,51.75,0.0
1991-07-26,52.25,0.0
1991-07-29,49.375,0.0
1991-07-30,49.875,0.0
1991-07-31,50.25,0.0
1991-08-01,52.0,0.0
1991-08-02,50.5,0.0
1991-08-05,48.875,0.0
1991-08-06,48.0,0.0
1991-08-07,50.25,0.0
1991-08-08,51.25,0.0
1991-08-09,48.5,0.0
1991-08-12,47.75,0.0
1991-08-13,48.0,0.0
1991-08-14,49.125,0.0
1991-08-15,50.375,0.0
1991-08-16,50.0,0.0
1991-08-19,47.5,0.0
1991-08-20,48.25,0.0
1991-08-21,49.25,0.0
1991-08-22,48.75,0.0
1991-08-23,49.75,0.0
1991-08-26,50.25,0.0
1991-08-27,53.75,0.0
1991-08-28,54.5,0.0
1991-08-29,52.75,0.0
1991-08-30,51.5,0.0
1991-09-03,50.125,0.0
1991-09-04,46.75,0.0
1991-09-05,45.0,0.0
1991-09-06,46.0,0.0
1991-09-09,45.0,0.0
1991-09-10,42.875,0.0
1991-09-11,45.0,0.0
1991-09-12,49.125,0.0
1991-09-13,50.75,0.0
1991-09-16,50.0,0.0
1991-09-17,49.25,0.0
1991-09-18,50.25,0.0
1991-09-19,50.0,0.0
1991-09-20,50.0,0.0
1991-09-23,51.25,0.0
1991-09-24,50.5,0.0
1991-09-25,51.75,0.0
1991-09-26,51.5,0.0
1991-09-27,52.0,0.0
1991-09-30,54.0,0.0
1991-10-01,52.75,0.0
1991-10-02,52.5,0.0
1991-10-03,52.0,0.0
1991-10-04,52.0,0.0
1991-10-07,51.25,0.0
1991-10-08,51.75,0.0
1991-10-09,53.0,0.0
1991-10-10,53.375,0.0
1991-10-11,53.75,0.0
1991-10-14,54.625,0.0
1991-10-15,55.875,0.0
1991-10-16,58.125,0.0
1991-10-17,57.625,0.0
1991-10-18,59.125,0.0
1991-10-21,59.125,0.0
1991-10-22,59.25,0.0
1991-10-23,59.25,0.0
1991-10-24,59.25,0.0
1991-10-25,59.375,0.0
1991-10-28,59.0,0.0
1991-10-29,59.125,0.0
1991-10-30,61.875,0.0
1991-10-31,64.0,0.0
1991-11-01,63.75,0.0
1991-11-04,60.875,0.0
1991-11-05,61.0,0.0
1991-11-06,62.25,0.0
1991-11-07,60.875,0.0
1991-11-08,61.25,0.0
1991-11-11,62.75,0.0
1991-11-12,63.625,0.0
1991-11-13,63.5,0.0
1991-11-14,64.125,0.0
1991-11-15,63.0,0.0
1991-11-18,62.125,0.0
1991-11-19,60.75,0.0
1991-11-20,59.125,0.0
1991-11-21,60.5,0.0
1991-11-22,60.125,0.0
1991-11-25,59.25,0.0
1991-11-26,59.375,0.0
1991-11-27,60.0,0.0
1991-11-29,60.125,0.0
1991-12-02,61.25,0.0
1991-12-03,62.75,0.0
1991-12-04,63.25,0.0
1991-12-05,63.125,0.0
1991-12-06,63.375,0.0
1991-12-09,63.75,0.0
1991-12-10,65.0,0.0
1991-12-11,65.0,0.0
1991-12-12,65.25,0.0
1991-12-13,67.75,0.0
1991-12-16,68.5,0.0
1991-12-17,67.5,0.0
1991-12-18,66.75,0.0
1991-12-19,66.75,0.0
1991-12-20,66.75,0.0
1991-12-23,68.375,0.0
1991-12-24,70.0,0.0
1991-12-26,73.5,0.0
1991-12-27,76.125,0.0
1991-12-30,77.875,0.0
1991-12-31,74.5,0.0
1992-01-02,73.5,0.0
1992-01-03,79.125,0.0
1992-01-06,80.25,0.0
1992-01-07,79.5,0.0
1992-01-08,79.625,0.0
1992-01-09,82.75,0.0
1992-01-10,82.875,0.0
1992-01-13,81.5,0.0
1992-01-14,85.625,0.0
1992-01-15,88.5,0.0
1992-01-16,82.875,0.0
1992-01-17,81.75,0.0
1992-01-20,81.375,0.0
1992-01-21,79.0,0.0
1992-01-22,82.25,0.0
1992-01-23,84.75,0.0
1992-01-24,88.0,0.0
1992-01-27,88.25,0.0
1992-01-28,86.75,0.0
1992-01-29,82.5,0.0
1992-01-30,83.75,0.0
1992-01-31,83.25,0.0
1992-02-03,83.375,0.0
1992-02-04,83.875,0.0
1992-02-05,88.375,0.0
1992-02-06,87.375,0.0
1992-02-07,86.0,0.0
1992-02-10,89.875,0.0
1992-02-11,92.25,0.0
1992-02-12,90.625,0.0
1992-02-13,89.875,0.0
1992-02-14,88.5,0.0
1992-02-18,85.75,0.0
1992-02-19,77.875,0.0
1992-02-20,80.5,0.0
